_id,index,id,Year,Type,Country,State,Activity,Sex,Age,Injury
6696ff4dc10ca7acadf71c2c,1782,1782,2009,Watercraft,AUSTRALIA,Victoria,Fishing,M,NaN,"No injury to occupants, shark bit propeller"
6696ff4dc10ca7acadf71c2d,1783,1783,2009,Unprovoked,NEW ZEALAND,South Island,Surfing,M,NaN,"No injury, bumped off board by the shark"
6696ff4dc10ca7acadf71c2e,1784,1784,2009,Unprovoked,SOUTH AFRICA,Western Cape Province,NaN,NaN,NaN,FATAL
6696ff4dc10ca7acadf71c2f,1785,1785,2009,Unprovoked,AUSTRALIA,New South Wales,Snorkeling,M,24,Puncture wounds to right calf
6696ff4dc10ca7acadf71c30,1786,1786,2009,Unprovoked,AUSTRALIA,Tasmania,Surfing,F,13,Severe lacerations to right leg
6696ff4dc10ca7acadf71c31,1787,1787,2009,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,31,Left thigh severely bitten
6696ff4dc10ca7acadf71c32,1788,1788,2009,Watercraft,NEW ZEALAND,North Island,Fishing,NaN,NaN,"No injury to occupants, shark hit boat & bit outboard motor"
6696ff4dc10ca7acadf71c33,1789,1789,2009,Unprovoked,ECUADOR,Galapagos Islands,Surfing,M,22,Right lower leg bitten & defense wounds to hand
6696ff4dc10ca7acadf71c34,1790,1790,2009,Unprovoked,NEW ZEALAND,North Island,Swimming,M,49,Posterior thigh bitten
6696ff4dc10ca7acadf71c35,1791,1791,2009,Unprovoked,CUBA,Guantanamo Province,Spearfishing,NaN,NaN,Lacerations to right calf
6696ff4dc10ca7acadf71c36,1792,1792,2008,Invalid,AUSTRALIA,Western Australia,Crabbing,NaN,NaN,"Reports said a shark attacked the dinghy, but Vickery said it did not"
6696ff4dc10ca7acadf71c37,1793,1793,2008,Watercraft,AUSTRALIA,Tasmania,Yacht race,NaN,NaN,No injury to occupants -  shark became entangled in aft rudder
6696ff4dc10ca7acadf71c38,1794,1794,2008,Unprovoked,AUSTRALIA,New South Wales,Boogie Boarding,M,10,"No injury, shark tore his swim fin"
6696ff4dc10ca7acadf71c39,1795,1795,2008,Watercraft,AUSTRALIA,New South Wales,Kayaking,M,29,"No injury, shark struck kayak, catapulting him into the water"
6696ff4dc10ca7acadf71c3a,1796,1796,2008,Unprovoked,AUSTRALIA,Western Australia,Snorkeling,M,51,FATAL
6696ff4dc10ca7acadf71c3b,1797,1797,2008,Watercraft,USA,California,Kayaking,M,NaN,"No injury, shark struck paddle"
6696ff4dc10ca7acadf71c3c,1798,1798,2008,Unprovoked,NEW ZEALAND,North Island,Fishing,M,NaN,Lacerations to left calf and ankle
6696ff4dc10ca7acadf71c3d,1799,1799,2008,Provoked,SOUTH AFRICA,Western Cape Province,Fishing,M,15,"Lacerations to knees, thigh and hip by hooked shark PROVOKED iNCIDENT  "
6696ff4dc10ca7acadf71c3e,1800,1800,2008,Watercraft,AUSTRALIA,New South Wales,Fishing,NaN,NaN,Shark bit boats sea anchor
6696ff4dc10ca7acadf71c3f,1801,1801,2008,Unprovoked,MOZAMBIQUE,Inhambane Province,Spearfishing,M,NaN,FATAL
6696ff4dc10ca7acadf71c40,1802,1802,2008,Unprovoked,EGYPT,Red Sea,Scuba diving,F,NaN,Lacerations to fingers
6696ff4dc10ca7acadf71c41,1803,1803,2008,Sea Disaster,PHILIPPINES,Batanes Provine,Sinking of the cargo ship Mark Jason,M,NaN,"Of the 20 crew, 4 were bitten by shark. None of their iinjuries were life-threatening"
6696ff4dc10ca7acadf71c42,1804,1804,2008,Unprovoked,ECUADOR,Galapagos Islands,NaN,F,NaN,Leg bitten
6696ff4dc10ca7acadf71c43,1805,1805,2008,Watercraft,AUSTRALIA,South Australia,Fishing,M,NaN,"No injury to occupant, shark bit dinghy & motor"
6696ff4dc10ca7acadf71c44,1806,1806,2008,Sea Disaster,TAIWAN,NaN,Fishing boat swamped in storm,M,45,FATAL
6696ff4dc10ca7acadf71c45,1807,1807,2008,Unprovoked,PHILIPPINES,Luzon,Fishing,M,39,Torso & righ arm bitten FATAL
6696ff4dc10ca7acadf71c46,1808,1808,2008,Provoked,AUSTRALIA,New South Wales,Scuba diving,M,34,Small laceration to head from captive shark
6696ff4dc10ca7acadf71c47,1809,1809,2008,Unprovoked,NEW CALEDONIA,NaN,Spearfishing,M,24,Legs bitten
6696ff4dc10ca7acadf71c48,1810,1810,2008,Provoked,AUSTRALIA,Northern Territory,Fishing,M,50,Right leg injured by hook and hooked shark PROVOKED INCIDENT
6696ff4dc10ca7acadf71c49,1811,1811,2008,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,15,"No injury, board damaged"
6696ff4dc10ca7acadf71c4a,1812,1812,2008,Unprovoked,USA,Florida,Fishing,M,11,Lacerations
6696ff4dc10ca7acadf71c4b,1813,1813,2008,Unprovoked,CROATIA," Split-Dalmatia Count,",Spearfishing,M,43,Calf bitten
6696ff4dc10ca7acadf71c4c,1814,1814,2008,Unprovoked,USA,Florida,Surfing,M,44,Small puncture wounds to the heel of left foot
6696ff4dc10ca7acadf71c4d,1815,1815,2008,Unprovoked,USA,Florida,Surfing,M,40,Right foot bitten
6696ff4dc10ca7acadf71c4e,1816,1816,2008,Provoked,AUSTRALIA,Northern Territory,Swimming,M,43,Right hand lacerated by netted shark PROVOKED INCIDENT
6696ff4dc10ca7acadf71c4f,1817,1817,2008,Unprovoked,USA,Florida,Swimming,M,32,Lacerations to foot
6696ff4dc10ca7acadf71c50,1818,1818,2008,Unprovoked,USA,Hawaii,Surfing,M,40,Bitten on right thigh & calf
6696ff4dc10ca7acadf71c51,1819,1819,2008,Unprovoked,USA,California,Surfing,M,NaN,"No injury to surfer, board bitten"
6696ff4dc10ca7acadf71c52,1820,1820,2008,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,51,Shark became tangled in his surfboard leash. The surfer was not injured
6696ff4dc10ca7acadf71c53,1821,1821,2008,Unprovoked,USA,Florida,Surfing,M,43,Minor injury to foot
6696ff4dc10ca7acadf71c54,1822,1822,2008,Unprovoked,USA,Florida,Surfing,M,15,Minor injury to foot
6696ff4dc10ca7acadf71c55,1823,1823,2008,Unprovoked,USA,Florida,Surfing,M,52,Shark bumped right ankle
6696ff4dc10ca7acadf71c56,1824,1824,2008,Unprovoked,USA,Florida,Surfing,M,NaN,Right hand bitten
6696ff4dc10ca7acadf71c57,1825,1825,2008,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,29,"No injury, bumped off board by the shark"
6696ff4dc10ca7acadf71c58,1826,1826,2008,Invalid,USA,Hawaii,Swimming,M,27,Death was probably due to drowning
6696ff4dc10ca7acadf71c59,1827,1827,2008,Provoked,ENGLAND,North Devon,Fishing,M,52,Wrist bitten by hooked shark PROVOKED INCIDENT
6696ff4dc10ca7acadf71c5a,1828,1828,2008,Unprovoked,USA,Florida,Surfing,M,19,Superfical cut to left ankle
6696ff4dc10ca7acadf71c5b,1829,1829,2008,Unprovoked,USA,Florida,Surfing,M,26,Lacerations to lower left leg
6696ff4dc10ca7acadf71c5c,1830,1830,2008,Unprovoked,USA,Florida,"Swimming, towing surfboard",M,20,Minor injury to left foot
6696ff4dc10ca7acadf71c5d,1831,1831,2008,Invalid,USA,North Carolina,Surfing,F,20,Calf bitten
6696ff4dc10ca7acadf71c5e,1832,1832,2008,Unprovoked,USA,Florida,Swimming,M,47,3 lacerations to forearm
6696ff4dc10ca7acadf71c5f,1833,1833,2008,Invalid,USA,South Carolina,NaN,M,7,Minor injuries
6696ff4dc10ca7acadf71c60,1834,1834,2008,Unprovoked,USA,US Virgin Islands,Treading water,F,38,Severe lacerations to left foot
6696ff4dc10ca7acadf71c61,1835,1835,2008,Unprovoked,USA,Florida,Wading,F,13,Puncture wounds & 3-inch laceration to right calf
6696ff4dc10ca7acadf71c62,1836,1836,2008,Unprovoked,USA,Hawaii,Diving,M,NaN,"No injury, shark grabbed his bag of fish"
6696ff4dc10ca7acadf71c63,1837,1837,2008,Unprovoked,AUSTRALIA,Victoria,Surfing,M,31,"No injury, surfboard leash severed"
6696ff4dc10ca7acadf71c64,1838,1838,2008,Unprovoked,SOUTH AFRICA,NaN,NaN,M,NaN,Lacerations to fingers
6696ff4dc10ca7acadf71c65,1839,1839,2008,Unprovoked,PANAMA,San Carlos,Swimming or surfing,M,NaN,5 lacerations to left foot
6696ff4dc10ca7acadf71c66,1840,1840,2008,Unprovoked,MEXICO,Cabo San Lucas,Swimming,M,33,3 puncture wounds to toe
6696ff4dc10ca7acadf71c67,1841,1841,2008,Unprovoked,USA,Hawaii,Swimming,M,NaN,Minor injury
6696ff4dc10ca7acadf71c68,1842,1842,2008,Unprovoked,USA,Florida,Surfing,M,17,Right foot bitten
6696ff4dc10ca7acadf71c69,1843,1843,2008,Unprovoked,USA,Hawaii,Snorkeling,F,44,Forearm bitten 
6696ff4dc10ca7acadf71c6a,1844,1844,2008,Unprovoked,USA,North Carolina,Wading,M,9,Minor lacerations to  toe
6696ff4dc10ca7acadf71c6b,1845,1845,2008,Unprovoked,USA,North Carolina,Wading,F,8,Lacerations to dorsum of right foot 
6696ff4dc10ca7acadf71c6c,1846,1846,2008,Provoked,USA,Florida,Surfing,M,15,Foot bitten after he stepped on the shark PROVOKED INCIDENT
6696ff4dc10ca7acadf71c6d,1847,1847,2008,Unprovoked,USA,Florida,Wading,M,16,Lacerations to lower left leg
6696ff4dc10ca7acadf71c6e,1848,1848,2008,Unprovoked,EGYPT,NaN,Diving,M,NaN,Leg severed
6696ff4dc10ca7acadf71c6f,1849,1849,2008,Invalid,USA,North Carolina,Body surfing,M,52,"Bruises, abrasions and some spinal and nerve damage when collided with marine animal, possibly a shark or dolphin."
6696ff4dc10ca7acadf71c70,1850,1850,2008,Unprovoked,USA,South Carolina,Surfing,M,24,Laceration to foream
6696ff4dc10ca7acadf71c71,1851,1851,2008,Unprovoked,USA,North Carolina,Swimming,F,14,Lacerations to  right foot
6696ff4dc10ca7acadf71c72,1852,1852,2008,Unprovoked,USA,South Carolina,NaN,F,17,Lacerations to right foot
6696ff4dc10ca7acadf71c73,1853,1853,2008,Watercraft,UNITED KINGDOM,Sussex,Rowing an inflatable dinghy,M,16,Shark leapt into & damaged the dinghy but no injury to occupants
6696ff4dc10ca7acadf71c74,1854,1854,2008,Invalid,USA,Hawaii,Wading,M,53,Probable drowning with post-mortem bites
6696ff4dc10ca7acadf71c75,1855,1855,2008,Unprovoked,BAHAMAS,Abaco Islands,Spearfishing,M,42,Lacerations to calf
6696ff4dc10ca7acadf71c76,1856,1856,2008,Unprovoked,SOUTH AFRICA,Western Cape Province,Surf skiing ,M,46,"No injury, ski bitten"
6696ff4dc10ca7acadf71c77,1857,1857,2008,Unprovoked,SOUTH AFRICA,Western Cape Province,Spearfishing (free diving),M,NaN,No injury
6696ff4dc10ca7acadf71c78,1858,1858,2008,Unprovoked,USA,Florida,Surfing,M,29,Minor laceration to foot
6696ff4dc10ca7acadf71c79,1859,1859,2008,Unprovoked,USA,South Carolina,Swimming,M,37,Lacerations to hand
6696ff4dc10ca7acadf71c7a,1860,1860,2008,Unprovoked,BRAZIL,Bahia,Surfing,M,NaN,"No injury, board bitten"
6696ff4dc10ca7acadf71c7b,1861,1861,2008,Watercraft,USA,California,Kayaking,F,40," No injury. Shark bumped kayak, flinging her into the  water. "
6696ff4dc10ca7acadf71c7c,1862,1862,2008,Unprovoked,USA,Florida,Wading,F,35,Lacerations to lower right calf
6696ff4dc10ca7acadf71c7d,1863,1863,2008,Unprovoked,BRAZIL,Pernambuco,Surfing,M,14,Laceration to left leg & foot
6696ff4dc10ca7acadf71c7e,1864,1864,2008,Unprovoked,USA,Florida,Body surfing,M,40,Lacerations & abrasions to right hand
6696ff4dc10ca7acadf71c7f,1865,1865,2008,Watercraft,SCOTLAND,Easter Ross,Fishing,NaN,NaN,No injury to occupants; shark struck their boat
6696ff4dc10ca7acadf71c80,1866,1866,2008,Unprovoked,USA,South Carolina,Body surfing,F,15,Foot bitten
6696ff4dc10ca7acadf71c81,1867,1867,2008,Unprovoked,BRAZIL,Pernambuco,Swimming,M,14,"Hand severed, buttocks bitten"
6696ff4dc10ca7acadf71c82,1868,1868,2008,Unprovoked,USA,North Carolina,Surfing,M,9,Biceps & lower arm bitten
6696ff4dc10ca7acadf71c83,1869,1869,2008,Sea Disaster,BAHAMAS,Grand Bahama Island,Sea Disaster,M,NaN,Boat capsized in squall. 2 bodies scavenged  by sharks
6696ff4dc10ca7acadf71c84,1870,1870,2008,Unprovoked,MEXICO,Guerro,Surfing,M,49,Lacerations to right forearm and hand
6696ff4dc10ca7acadf71c85,1871,1871,2008,Unprovoked,MEXICO,Guerro,Surfing,M,21,FATAL
6696ff4dc10ca7acadf71c86,1872,1872,2008,Unprovoked,FIJI,Yasawa Islands,Night diving,M,28,FATAL
6696ff4dc10ca7acadf71c87,1873,1873,2008,Unprovoked,AUSTRALIA,Western Australia,Swimming,M,37,Severe lacerations to left leg
6696ff4dc10ca7acadf71c88,1874,1874,2008,Unprovoked,NEW CALEDONIA,North Province,Fishing,M,40,Lower legs bitten
6696ff4dc10ca7acadf71c89,1875,1875,2008,Unprovoked,USA,Florida,Wading,M,6,2 inch laceration to left lower calf.
6696ff4dc10ca7acadf71c8a,1876,1876,2008,Provoked,SOUTH AFRICA,NaN,Fishing,M,24,Leg bitten by shark taken aboard Japanese trawler PROVOKED INCIDENT
6696ff4dc10ca7acadf71c8b,1877,1877,2008,Unprovoked,MEXICO,Guerro,Surfing,M,24,FATAL    Severe bite to right thigh
6696ff4dc10ca7acadf71c8c,1878,1878,2008,Unprovoked,USA,Florida,Surfing,M,18,3-inch laceration to dorsal surface of left foot
6696ff4dc10ca7acadf71c8d,1879,1879,2008,Unprovoked,USA,Florida,Surfing,M,24,Calf bitten
6696ff4dc10ca7acadf71c8e,1880,1880,2008,Unprovoked,NEW CALEDONIA,North Province,Swimming,M,32,Lacerations to left foot
6696ff4dc10ca7acadf71c8f,1881,1881,2008,Provoked,USA,Florida,Surfing,M,21,Puncture wounds to right foot                  PROVOKED INCIDENT
6696ff4dc10ca7acadf71c90,1882,1882,2008,Unprovoked,USA,California,Swimming,M,66,FATAL
6696ff4dc10ca7acadf71c91,1883,1883,2008,Unprovoked,USA,Florida,Surfing,M,14,Cuts & punctures to right foot
6696ff4dc10ca7acadf71c92,1884,1884,2008,Unprovoked,AUSTRALIA,New South Wales,NaN,M,NaN,NaN
6696ff4dc10ca7acadf71c93,1885,1885,2008,Invalid,SOUTH AFRICA,KwaZulu-Natal,Free-diving,M,NaN,"As he pushd the shark away from his camera, his finger was cut on a tooth"
6696ff4dc10ca7acadf71c94,1886,1886,2008,Invalid,MEXICO,Quintana Roo,Swimming,M,32,Probable drowning with post-mortem bites
6696ff4dc10ca7acadf71c95,1887,1887,2008,Invalid,AUSTRALIA,Queensland,Surfing,M,19,2 puncture wounds to leg
6696ff4dc10ca7acadf71c96,1888,1888,2008,Unprovoked,USA,Florida,Surfing,M,30,Puncture wounds to right foot
6696ff4dc10ca7acadf71c97,1889,1889,2008,Unprovoked,FIJI,NaN,Spearfishing,M,NaN,Left forearm bitten 
6696ff4dc10ca7acadf71c98,1890,1890,2008,Unprovoked,USA,Florida,Wading,M,15,Shin bitten
6696ff4dc10ca7acadf71c99,1891,1891,2008,Unprovoked,USA,Florida,Surfing,NaN,NaN,Foot bitten
6696ff4dc10ca7acadf71c9a,1892,1892,2008,Unprovoked,AUSTRALIA,New South Wales,Body boarding,M,16,FATAL
6696ff4dc10ca7acadf71c9b,1893,1893,2008,Unprovoked,USA,Florida,Walking out of the water after surfing,M,18,Right foot & ankle bitten
6696ff4dc10ca7acadf71c9c,1894,1894,2008,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Fishing from surfski,M,39,Right leg bitten
6696ff4dc10ca7acadf71c9d,1895,1895,2008,Unprovoked,USA,Florida,Surfing,M,52,Foot bitten
6696ff4dc10ca7acadf71c9e,1896,1896,2008,Unprovoked,USA,Florida,Boogie Boarding,M,NaN,Right foot bitten
6696ff4dc10ca7acadf71c9f,1897,1897,2008,Unprovoked,USA,Florida,Walking out of the water after surfing,M,13,Three small lacerations/ punctures to right foot
6696ff4dc10ca7acadf71ca0,1898,1898,2008,Unprovoked,USA,Florida,Wading,M,14,Two 3-inch lacerations to right ankle
6696ff4dc10ca7acadf71ca1,1899,1899,2008,Unprovoked,USA,Florida,Jet skiing,M,8,Minor injury
6696ff4dc10ca7acadf71ca2,1900,1900,2008,Unprovoked,USA,California,Surfing,M,27,"No injury to surfer, surfboard bitten by the shark"
6696ff4dc10ca7acadf71ca3,1901,1901,2008,Unprovoked,BAHAMAS,Northern Bahamas,Diving,M,49,"Leg bitten, FATAL"
6696ff4dc10ca7acadf71ca4,1902,1902,2008,Unprovoked,FRENCH POLYNESIA,Society Islands,Spearfishing,M,26,Lacerations to face
6696ff4dc10ca7acadf71ca5,1903,1903,2008,Unprovoked,USA,Florida,Surfing,M,25,Lacerations to foot
6696ff4dc10ca7acadf71ca6,1904,1904,2008,Unprovoked,AUSTRALIA,New South Wales,Surfing,F,14,Abrasions to elbow; collided with shark
6696ff4dc10ca7acadf71ca7,1905,1905,2008,Unprovoked,USA,Florida,Surf-skiing,M,NaN,Lacerations to foot
6696ff4dc10ca7acadf71ca8,1906,1906,2008,Provoked,JAPAN,Tokyo Bay,Diving,M,NaN,"No injury, captive shark attempted to bite diver's arm PROVOKED INCIDENTt"
6696ff4dc10ca7acadf71ca9,1907,1907,2008,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Surf-skiing,M,42,"No injury to surf-skiier, shark holed ski"
6696ff4dc10ca7acadf71caa,1908,1908,2008,Provoked,AUSTRALIA,Queensland,Accidentally stood on hooked shark's tail before attempting to gut it ,M,20,Laceration to left knee PROVOKED INCIDENT
6696ff4dc10ca7acadf71cab,1909,1909,2008,Invalid,NEW ZEALAND,South Island,Wading,M,NaN,"Stingray envenomation, not a shark"
6696ff4dc10ca7acadf71cac,1910,1910,2008,Watercraft,NEW ZEALAND,North Island,Attempting to chase shark out to sea,NaN,NaN,"No injury to occupants, pontoon punctured"
6696ff4dc10ca7acadf71cad,1911,1911,2008,Unprovoked,USA,Florida,Surfing,M,20,Left foot bitten
6696ff4dc10ca7acadf71cae,1912,1912,2008,Provoked,USA,Florida,Fishing for snapper,M,NaN,Minor injury to hand by hooked shark   PROVOKED INCIDENT
6696ff4dc10ca7acadf71caf,1913,1913,2008,Unprovoked,MEXICO,Baja California,Surfing,M,26,Leg bitten
6696ff4dc10ca7acadf71cb0,1914,1914,2007,Unprovoked,ECUADOR,Galapagos Islands,Surfing,M,24,Lacerations & puncture wounds  to left thigh
6696ff4dc10ca7acadf71cb1,1915,1915,2007,Invalid,BRITISH VIRGIN ISLANDS,Green Bay,Scuba diving,M,53,Shark bites were post-mortem
6696ff4dc10ca7acadf71cb2,1916,1916,2007,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,31,Severe lacerations to right buttock
6696ff4dc10ca7acadf71cb3,1917,1917,2007,Unprovoked,AUSTRALIA,Queensland,Swimming,M,teen,Lacerations to hand
6696ff4dc10ca7acadf71cb4,1918,1918,2007,Invalid,AUSTRALIA,New South Wales,Swimming,M,34,Lacerations to left forearm
6696ff4dc10ca7acadf71cb5,1919,1919,2007,Unprovoked,USA,Hawaii,Surfing,M,52,"No injury, shark bit surfboard "
6696ff4dc10ca7acadf71cb6,1920,1920,2007,Unprovoked,NEW ZEALAND,South Island,Surfing,F,NaN,"No injury, shark bit surfboard & severed leash"
6696ff4dc10ca7acadf71cb7,1921,1921,2007,Unprovoked,BRAZIL,Pernambuco,Removing fish from a trap,M,28,20 cm injury to left foot
6696ff4dc10ca7acadf71cb8,1922,1922,2007,Provoked,AUSTRALIA,Western Australia,Fishing,M,32,Minor injury to finger by netted shark PROVOKED INCIDENT
6696ff4dc10ca7acadf71cb9,1923,1923,2007,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,NaN,"No injury, teethmarks in board & torn wetsuit"
6696ff4dc10ca7acadf71cba,1924,1924,2007,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,14,Lacerations to feet
6696ff4dc10ca7acadf71cbb,1925,1925,2007,Unprovoked,USA,Florida,Surfing,M,21,Cut to right knee
6696ff4dc10ca7acadf71cbc,1926,1926,2007,Unprovoked,USA,Florida,Surfing,M,42,Lacerations to right leg
6696ff4dc10ca7acadf71cbd,1927,1927,2007,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,37,Lacerations to thigh
6696ff4dc10ca7acadf71cbe,1928,1928,2007,Invalid,MEXICO,Baja California,Shark diving,M,NaN,White shark breached cage. No injury to occupants
6696ff4dc10ca7acadf71cbf,1929,1929,2007,Unprovoked,USA,Hawaii,Floating,M,32,Lacerations to left lower leg
6696ff4dc10ca7acadf71cc0,1930,1930,2007,Unprovoked,AUSTRALIA,New South Wales,Surf-skiing,F,52,small laceration to wrist
6696ff4dc10ca7acadf71cc1,1931,1931,2007,Unprovoked,AUSTRALIA,Queensland,Spearfishing,M,31,Laceration to calf
6696ff4dc10ca7acadf71cc2,1932,1932,2007,Unprovoked,USA,California,Surfing,M,22,4 scratches on left hand
6696ff4dc10ca7acadf71cc3,1933,1933,2007,Unprovoked,USA,Florida,Surfing,M,16,Severe lacerations to right hand
6696ff4dc10ca7acadf71cc4,1934,1934,2007,Unprovoked,USA,California,Surfing,M,NaN,Puncture wound to foot
6696ff4dc10ca7acadf71cc5,1935,1935,2007,Sea Disaster,PHILIPPINES,Palawan,"The 426-ton cargo ship Mia, laden with cement, capsized in heavy seas ",M,NaN,"FATAL        Only 4 of the 18 on board were rescued, some of the missing were allegedly killed by sharks"
6696ff4dc10ca7acadf71cc6,1936,1936,2007,Unprovoked,NEW CALEDONIA,Loyalty Islands,Swimming,F,23,FATAL
6696ff4dc10ca7acadf71cc7,1937,1937,2007,Unprovoked,BAHAMAS,Grand Bahama Island,Spearfishing,F,48,Thigh bitten
6696ff4dc10ca7acadf71cc8,1938,1938,2007,Unprovoked,USA,California,Surfing,F,NaN,"No injury to surfer, surfboard bitten"
6696ff4dc10ca7acadf71cc9,1939,1939,2007,Unprovoked,EGYPT,Red Sea,Swimming,F,18 or 20,"Severe lacerations to lower left leg, ankle and foot"
6696ff4dc10ca7acadf71cca,1940,1940,2007,Invalid,USA,Florida,Scuba diving,F,NaN,Shark involvement prior to death unconfirmed
6696ff4dc10ca7acadf71ccb,1941,1941,2007,Unprovoked,USA,Florida,Surfing,F,NaN,Laceration to foot
6696ff4dc10ca7acadf71ccc,1942,1942,2007,Unprovoked,USA,Florida,Surfing,M,23,Small lacerations to bottom of right big toe
6696ff4dc10ca7acadf71ccd,1943,1943,2007,Unprovoked,SOLOMON ISLANDS,Marovo Lagoon,Spearfishing,M,NaN,Left thigh bitten
6696ff4dc10ca7acadf71cce,1944,1944,2007,Unprovoked,USA,Florida,Wading?,M,56,Laceration to right heel
6696ff4dc10ca7acadf71ccf,1945,1945,2007,Unprovoked,USA,Florida,Surfing,F,Teen,"No injury, surfboard bitten"
6696ff4dc10ca7acadf71cd0,1946,1946,2007,Unprovoked,USA,Florida,Snorkeling,M,14,"Minor injury, shark latched onto his abdomen"
6696ff4dc10ca7acadf71cd1,1947,1947,2007,Unprovoked,USA,Florida,Wading,F,58,Puncture wounds & 2-inch laceration to calf
6696ff4dc10ca7acadf71cd2,1948,1948,2007,Unprovoked,USA,Florida,Wading,F,36,Laceration to right big toe
6696ff4dc10ca7acadf71cd3,1949,1949,2007,Unprovoked,USA,South Carolina,Standing,M,15,Lacerations to left calf and both feet 
6696ff4dc10ca7acadf71cd4,1950,1950,2007,Unprovoked,USA,Florida,Jumping,F,12,Tiny punctures to arm
6696ff4dc10ca7acadf71cd5,1951,1951,2007,Unprovoked,USA,Florida,Swimming,M,58,"3"" laceration to left forearm"
6696ff4dc10ca7acadf71cd6,1952,1952,2007,Unprovoked,USA,Hawaii,Body boarding,M,15,Laceration to right heel
6696ff4dc10ca7acadf71cd7,1953,1953,2007,Unprovoked,USA,California,Surfing,M,24,Lacerations to thigh & torso
6696ff4dc10ca7acadf71cd8,1954,1954,2007,Unprovoked,USA,Florida,Surfing,M,54,Left hand  bitten
6696ff4dc10ca7acadf71cd9,1955,1955,2007,Unprovoked,USA,Florida,Surfing,M,27, 6 lacerations to left hand
6696ff4dc10ca7acadf71cda,1956,1956,2007,Provoked,USA,North Carolina,Diving,M,NaN,Minor injury from captive shark PROVOKED INCIDENT
6696ff4dc10ca7acadf71cdb,1957,1957,2007,Provoked,USA,Delaware,Fishing,M,NaN,Forearm bitten by hooked shark PROVOKED INCIDENT
6696ff4dc10ca7acadf71cdc,1958,1958,2007,Unprovoked,USA,Florida,Swimming,M,52,Torso bitten
6696ff4dc10ca7acadf71cdd,1959,1959,2007,Unprovoked,USA,Florida,Surfing,M,16,Foot bitten
6696ff4dc10ca7acadf71cde,1960,1960,2007,Unprovoked,USA,South Carolina,Playing,M,7,Right calf bitten
6696ff4dc10ca7acadf71cdf,1961,1961,2007,Unprovoked,USA,Florida,Floating near boat & observing bioluminesce,M,20,Puncture wounds to torso
6696ff4dc10ca7acadf71ce0,1962,1962,2007,Unprovoked,USA,Florida,Swimming,F,15,"Minor injury, small lacerations to right foot"
6696ff4dc10ca7acadf71ce1,1963,1963,2007,Unprovoked,USA,Florida,Walking out of the water after surfing,M,19,"Minor injury, lacerations to left ankle & foot "
6696ff4dc10ca7acadf71ce2,1964,1964,2007,Unprovoked,USA,South Carolina,Swimming,M,30,Lacerations to right foot
6696ff4dc10ca7acadf71ce3,1965,1965,2007,Unprovoked,USA,South Carolina,Boogie Boarding,M,9,Lacerations to lower leg & ankle
6696ff4dc10ca7acadf71ce4,1966,1966,2007,Unprovoked,USA,Florida,Jumped into the water,F,19,Lacerations to arm
6696ff4dc10ca7acadf71ce5,1967,1967,2007,Unprovoked,USA,Florida,Surfing,M,51,Minor injury to shoulder
6696ff4dc10ca7acadf71ce6,1968,1968,2007,Unprovoked,USA,California,Surfing,M,20,"No injury, shark bit surfboard"
6696ff4dc10ca7acadf71ce7,1969,1969,2007,Unprovoked,USA,California,Surf paddling,M,NaN,"No injury, surfboard bumped by shark for 20 minutes"
6696ff4dc10ca7acadf71ce8,1970,1970,2007,Watercraft,USA,California,Kayak Fishing,M,NaN,"No injury, kayak bitten"
6696ff4dc10ca7acadf71ce9,1971,1971,2007,Unprovoked,USA,Hawaii,Snorkeling,M,36,Left calf severely bitten
6696ff4dc10ca7acadf71cea,1972,1972,2007,Unprovoked,AUSTRALIA,Territory of Cocos (Keeling) Islands,Wading,M,15,Calf bitten
6696ff4dc10ca7acadf71ceb,1973,1973,2007,Unprovoked,USA,North Carolina,Swimming,M,14,Right calf bitten
6696ff4dc10ca7acadf71cec,1974,1974,2007,Provoked,NORWAY,Oslo Fjord,Scuba diving,M,48,PROVOKED INCIDENT           No injury. Diver touched 'dead' shark; shark bit his equipment-covered arm
6696ff4dc10ca7acadf71ced,1975,1975,2007,Invalid,USA,California,Swimming,F,43,Foot injured. Shark involvment uncomfirmed
6696ff4dc10ca7acadf71cee,1976,1976,2007,Unprovoked,USA,North Carolina,Wading,F,30,Lacerations to right thigh & left foot
6696ff4dc10ca7acadf71cef,1977,1977,2007,Unprovoked,BAHAMAS,Abaco Islands,Spearfishing,F,48,"Lacerations to thumb, ring and pinky fingers of right hand "
6696ff4dc10ca7acadf71cf0,1978,1978,2007,Unprovoked,USA,Florida,Surfing,M,18,Right foot bitten
6696ff4dc10ca7acadf71cf1,1979,1979,2007,Unprovoked,REUNION,NaN,Body boarding,M,17,Minor injuries to thigh & knee 
6696ff4dc10ca7acadf71cf2,1980,1980,2007,Invalid,SENEGAL,NaN,Murder,NaN,NaN,NaN
